"ticker","word","n","tf","idf","tf_idf"
"11B","wiedźminać",3,0.000376789751318764,2.13162729485041,0.000803175318330974
"11B","xbox",3,0.000376789751318764,2.13162729485041,0.000803175318330974
"11B","głośny",4,0.000502386335091685,1.59263079411772,0.000800115947810962
"11B","this",4,0.000502386335091685,1.59263079411772,0.000800115947810962
"11B","kapitalizacja",10,0.00125596583772921,0.611801541105993,0.000768401835099212
"11B","clash",3,0.000376789751318764,1.99809590222588,0.000752862058110732
"11B","fishing",3,0.000376789751318764,1.99809590222588,0.000752862058110732
"11B","monea",3,0.000376789751318764,1.99809590222588,0.000752862058110732
"11B","smarta",3,0.000376789751318764,1.99809590222588,0.000752862058110732
"11B","oświadczenie",8,0.00100477267018337,0.745332933730516,0.000748890162000016
"11B","assuranka",2,0.000251193167545843,2.97892515523761,0.000748285645626126
"11B","rozgrywki",2,0.000251193167545843,2.97892515523761,0.000748285645626126
"11B","survival",2,0.000251193167545843,2.97892515523761,0.000748285645626126
"11B","wycena",17,0.00213514192413966,0.339867825622351,0.00072566604315247
"11B","indeks",13,0.00163275558904798,0.439951284179334,0.000718332918152642
"11B","huuuge",3,0.000376789751318764,1.8803128665695,0.000708482617396194
"11B","autorski",4,0.000502386335091685,1.36948724280351,0.000688011676866872
"11B","czysto",4,0.000502386335091685,1.36948724280351,0.000688011676866872
"11B","ciągle",7,0.00087917608641045,0.78170057790139,0.000687252454824131
"11B","motywacyjny",7,0.00087917608641045,0.78170057790139,0.000687252454824131
"11B","producent",15,0.00188394875659382,0.363965377201412,0.0006856921198218
"11B","produkcja",24,0.00301431801055011,0.227389842195661,0.000685425296746528
"11B","zadebiutować",6,0.000753579502637528,0.899483613557774,0.000677832414135474
"11B","dated",2,0.000251193167545843,2.69124308278583,0.000676021874600811
"11B","dying",2,0.000251193167545843,2.69124308278583,0.000676021874600811
"11B","embracer",2,0.000251193167545843,2.69124308278583,0.000676021874600811
"11B","espo",2,0.000251193167545843,2.69124308278583,0.000676021874600811
"11B","linkedina",2,0.000251193167545843,2.69124308278583,0.000676021874600811
"11B","sig",2,0.000251193167545843,2.69124308278583,0.000676021874600811
"11B","transfero",2,0.000251193167545843,2.69124308278583,0.000676021874600811
"11B","widoczność",2,0.000251193167545843,2.69124308278583,0.000676021874600811
"11B","wychylić",2,0.000251193167545843,2.69124308278583,0.000676021874600811
"11B","free",3,0.000376789751318764,1.77495235091167,0.000668783854902665
"11B","light",3,0.000376789751318764,1.77495235091167,0.000668783854902665
"11B","periodica",3,0.000376789751318764,1.77495235091167,0.000668783854902665
"11B","rozporządzalny",3,0.000376789751318764,1.77495235091167,0.000668783854902665
"11B","sukces",12,0.00150715900527506,0.439951284179334,0.000663076539833208
"11B","monetyzacja",4,0.000502386335091685,1.30494872166594,0.000655588405760331
"11B","wyceny",7,0.00087917608641045,0.745332933730516,0.000655278891750014
"11B","portfolio",6,0.000753579502637528,0.858661619037519,0.000647069795808228
"11B","komputerowy",3,0.000376789751318764,1.67964217110735,0.000632871955956047
"11B","playstation",3,0.000376789751318764,1.67964217110735,0.000632871955956047
"11B","biegły",4,0.000502386335091685,1.2443240998495,0.000625131424189652
"11B","developerski",2,0.000251193167545843,2.46809953147162,0.000619969739128766
"11B","dlc",2,0.000251193167545843,2.46809953147162,0.000619969739128766
"11B","polaris",2,0.000251193167545843,2.46809953147162,0.000619969739128766
"11B","rozminąć",2,0.000251193167545843,2.46809953147162,0.000619969739128766
"11B","team",2,0.000251193167545843,2.46809953147162,0.000619969739128766
"11B","zastanawieć",2,0.000251193167545843,2.46809953147162,0.000619969739128766
