"article_id","topic","gamma"
"8a3f93306ed761075c20b3b66c984b3b",2,0.137255438179533
"8a3f93306ed761075c20b3b66c984b3b",3,0.660227849520612
"8a3f93306ed761075c20b3b66c984b3b",4,0.000626765962375184
"8a3f93306ed761075c20b3b66c984b3b",5,0.201263125240127
"8a42b403ae7fab16881fc9616640b9ef",1,0.63209527704347
"8a42b403ae7fab16881fc9616640b9ef",2,0.00235248165588174
"8a42b403ae7fab16881fc9616640b9ef",3,0.00235197916179738
"8a42b403ae7fab16881fc9616640b9ef",4,0.00235236074173241
"8a42b403ae7fab16881fc9616640b9ef",5,0.360847901397119
"8a44b341aba150721cc1ffe2b4bb6b1f",1,0.000268418219134336
"8a44b341aba150721cc1ffe2b4bb6b1f",2,0.566133310964275
"8a44b341aba150721cc1ffe2b4bb6b1f",3,0.000268432632199782
"8a44b341aba150721cc1ffe2b4bb6b1f",4,0.402864211651484
"8a44b341aba150721cc1ffe2b4bb6b1f",5,0.0304656265329075
"8a455380e04cff5ea84817f541a38bd5",1,0.000880970435651776
"8a455380e04cff5ea84817f541a38bd5",2,0.000880825150183287
"8a455380e04cff5ea84817f541a38bd5",3,0.996476466899889
"8a455380e04cff5ea84817f541a38bd5",4,0.000880909974920679
"8a455380e04cff5ea84817f541a38bd5",5,0.000880827539355447
"8a466bf190e3821edd5af7f52a1c2d9e",1,0.0013982748941003
"8a466bf190e3821edd5af7f52a1c2d9e",2,0.539054221325621
"8a466bf190e3821edd5af7f52a1c2d9e",3,0.00139807103469703
"8a466bf190e3821edd5af7f52a1c2d9e",4,0.456751291982072
"8a466bf190e3821edd5af7f52a1c2d9e",5,0.00139814076350946
"8a531dc086a4414d7560a94a3fda43be",1,0.571242094221101
"8a531dc086a4414d7560a94a3fda43be",2,0.0210097477458286
"8a531dc086a4414d7560a94a3fda43be",3,0.000642949043065841
"8a531dc086a4414d7560a94a3fda43be",4,0.000642885872786896
"8a531dc086a4414d7560a94a3fda43be",5,0.406462323117218
"8a554aaad1ae0ad033f2da0412885c51",1,0.682796768659095
"8a554aaad1ae0ad033f2da0412885c51",2,0.120662136083143
"8a554aaad1ae0ad033f2da0412885c51",3,0.000501084435384908
"8a554aaad1ae0ad033f2da0412885c51",4,0.195538871951005
"8a554aaad1ae0ad033f2da0412885c51",5,0.000501138871372336
"8a56a77bd190e34c710d0367d6a22c18",1,0.082287007033855
"8a56a77bd190e34c710d0367d6a22c18",2,0.858569267505304
"8a56a77bd190e34c710d0367d6a22c18",3,0.000234433289214429
"8a56a77bd190e34c710d0367d6a22c18",4,0.0140896542468105
"8a56a77bd190e34c710d0367d6a22c18",5,0.0448196379248165
"8a595f2b243d38510d29d221f70f11de",1,0.154110240425871
"8a595f2b243d38510d29d221f70f11de",2,0.845274528453021
"8a595f2b243d38510d29d221f70f11de",3,0.000205063215819388
"8a595f2b243d38510d29d221f70f11de",4,0.000205085843759368
"8a595f2b243d38510d29d221f70f11de",5,0.000205082061530024
"8a5a6f54521830ec9c296c3e05f131c7",1,0.000615292953474264
"8a5a6f54521830ec9c296c3e05f131c7",2,0.000615197319956771
"8a5a6f54521830ec9c296c3e05f131c7",3,0.000615212727847545
"8a5a6f54521830ec9c296c3e05f131c7",4,0.955114968320963
"8a5a6f54521830ec9c296c3e05f131c7",5,0.0430393286777588
"8a6160bba81bbc80080dbf9fda9abac3",1,0.396153998327493
"8a6160bba81bbc80080dbf9fda9abac3",2,0.104790504440449
"8a6160bba81bbc80080dbf9fda9abac3",3,0.000858137160498574
"8a6160bba81bbc80080dbf9fda9abac3",4,0.000858077320017461
"8a6160bba81bbc80080dbf9fda9abac3",5,0.497339282751542
"8a63c61b9ad602fd9d6e443aea2d9104",1,0.0757504442083728
"8a63c61b9ad602fd9d6e443aea2d9104",2,0.000544826713351863
"8a63c61b9ad602fd9d6e443aea2d9104",3,0.00778509089026025
"8a63c61b9ad602fd9d6e443aea2d9104",4,0.131038384413269
"8a63c61b9ad602fd9d6e443aea2d9104",5,0.784881253774746
"8a778b8456e813a27e8eecc0c4810aed",1,0.229407064793238
"8a778b8456e813a27e8eecc0c4810aed",2,0.00073244278675178
"8a778b8456e813a27e8eecc0c4810aed",3,0.000732284884563754
"8a778b8456e813a27e8eecc0c4810aed",4,0.76839576609541
"8a778b8456e813a27e8eecc0c4810aed",5,0.000732441440036601
"8a7fb07d25ebcb73f405592833e85a7f",1,0.219600409016578
"8a7fb07d25ebcb73f405592833e85a7f",2,0.685483502580172
"8a7fb07d25ebcb73f405592833e85a7f",3,0.0243797221390626
"8a7fb07d25ebcb73f405592833e85a7f",4,0.0703308609786625
"8a7fb07d25ebcb73f405592833e85a7f",5,0.000205505285524718
"8a92d3444fc1736b05c82addf34c3115",1,0.000496169390535591
"8a92d3444fc1736b05c82addf34c3115",2,0.000496212825309105
"8a92d3444fc1736b05c82addf34c3115",3,0.000496173602982686
"8a92d3444fc1736b05c82addf34c3115",4,0.998015179752756
"8a92d3444fc1736b05c82addf34c3115",5,0.000496264428416428
"8a92f1e3bd5d616ac230788afb4f7c0a",1,0.000611416124631854
"8a92f1e3bd5d616ac230788afb4f7c0a",2,0.997554232600359
"8a92f1e3bd5d616ac230788afb4f7c0a",3,0.000611377037019063
"8a92f1e3bd5d616ac230788afb4f7c0a",4,0.000611553893557779
"8a92f1e3bd5d616ac230788afb4f7c0a",5,0.000611420344432344
"8a9605d4c18f1b15845f4a8e7651b9a9",1,0.183066822837641
"8a9605d4c18f1b15845f4a8e7651b9a9",2,0.68465470352822
"8a9605d4c18f1b15845f4a8e7651b9a9",3,0.000300660514827407
"8a9605d4c18f1b15845f4a8e7651b9a9",4,0.131677141817066
"8a9605d4c18f1b15845f4a8e7651b9a9",5,0.000300671302245487
"8aa443a654d23ceb5beb0d557d7b74d0",1,0.000985081161291987
"8aa443a654d23ceb5beb0d557d7b74d0",2,0.000984945232899089
"8aa443a654d23ceb5beb0d557d7b74d0",3,0.051662805982865
"8aa443a654d23ceb5beb0d557d7b74d0",4,0.000984884228613402
"8aa443a654d23ceb5beb0d557d7b74d0",5,0.945382283394331
"8aa4b391a29c98ac07730a5fc68a2194",1,0.00215003046589778
"8aa4b391a29c98ac07730a5fc68a2194",2,0.321081830596347
"8aa4b391a29c98ac07730a5fc68a2194",3,0.00214972001000422
"8aa4b391a29c98ac07730a5fc68a2194",4,0.672468261704167
"8aa4b391a29c98ac07730a5fc68a2194",5,0.00215015722358423
"8aa6f366b0add71da312a407b128747d",1,0.154771143602305
"8aa6f366b0add71da312a407b128747d",2,0.00350766726325894
"8aa6f366b0add71da312a407b128747d",3,0.00350765629217126
"8aa6f366b0add71da312a407b128747d",4,0.00350801965154506
"8aa6f366b0add71da312a407b128747d",5,0.83470551319072
"8aaf606c4528b5d6b46fea93dc3f443f",1,0.0661057760642441
"8aaf606c4528b5d6b46fea93dc3f443f",2,0.566130363133734
"8aaf606c4528b5d6b46fea93dc3f443f",3,0.000687101220355124
"8aaf606c4528b5d6b46fea93dc3f443f",4,0.000687053498364546
"8aaf606c4528b5d6b46fea93dc3f443f",5,0.366389706083302
"8aaf61ee81ca26cd90f0eafcc0bfd7af",1,0.0992768365771686
"8aaf61ee81ca26cd90f0eafcc0bfd7af",2,0.00045964588814784
"8aaf61ee81ca26cd90f0eafcc0bfd7af",3,0.0004596239890924
"8aaf61ee81ca26cd90f0eafcc0bfd7af",4,0.207387087810363
"8aaf61ee81ca26cd90f0eafcc0bfd7af",5,0.692416805735228
"8ab7388e187adff2ab1ce428ed215c35",1,0.550905269441689
"8ab7388e187adff2ab1ce428ed215c35",2,0.447153461276252
"8ab7388e187adff2ab1ce428ed215c35",3,0.000647049865722059
"8ab7388e187adff2ab1ce428ed215c35",4,0.000647070692154233
"8ab7388e187adff2ab1ce428ed215c35",5,0.000647148724182975
"8ac98835f933ff564a392a006cb1b1c3",1,0.000519307610600608
"8ac98835f933ff564a392a006cb1b1c3",2,0.935840377310608
"8ac98835f933ff564a392a006cb1b1c3",3,0.000519262459558759
"8ac98835f933ff564a392a006cb1b1c3",4,0.06260175295368
"8ac98835f933ff564a392a006cb1b1c3",5,0.000519299665552271
"8acda32853bbd548e9b8a2c6311640c1",1,0.171051161258736
"8acda32853bbd548e9b8a2c6311640c1",2,0.000395962210558571
"8acda32853bbd548e9b8a2c6311640c1",3,0.767126507271971
"8acda32853bbd548e9b8a2c6311640c1",4,0.0190500468537082
"8acda32853bbd548e9b8a2c6311640c1",5,0.0423763224050263
"8ad08c1545646e0932dfc413f7ed0cd6",1,0.344419287188889
"8ad08c1545646e0932dfc413f7ed0cd6",2,0.00229826823842599
"8ad08c1545646e0932dfc413f7ed0cd6",3,0.00229818906050657
"8ad08c1545646e0932dfc413f7ed0cd6",4,0.00229810526825998
"8ad08c1545646e0932dfc413f7ed0cd6",5,0.648686150243919
"8adc49e36bfd07cc84dfb8d9805dfc32",1,0.57319364110751
"8adc49e36bfd07cc84dfb8d9805dfc32",2,0.279524061101479
"8adc49e36bfd07cc84dfb8d9805dfc32",3,0.000309066714514993
"8adc49e36bfd07cc84dfb8d9805dfc32",4,0.000309032372052352
"8adc49e36bfd07cc84dfb8d9805dfc32",5,0.146664198704443
"8ae2c70bfcbf009a8dede48111094757",1,0.208906664348694
"8ae2c70bfcbf009a8dede48111094757",2,0.000930014031785905
"8ae2c70bfcbf009a8dede48111094757",3,0.0211112529875473
"8ae2c70bfcbf009a8dede48111094757",4,0.487770139996981
"8ae2c70bfcbf009a8dede48111094757",5,0.281281928634992
"8ae2f6df507175579427650542bdbcbf",1,0.000858292036701308
"8ae2f6df507175579427650542bdbcbf",2,0.000858307687069461
"8ae2f6df507175579427650542bdbcbf",3,0.00085803794179726
"8ae2f6df507175579427650542bdbcbf",4,0.996567249533284
"8ae2f6df507175579427650542bdbcbf",5,0.000858112801148114
"8aebb3f77b8bd49fb2d221b493c8decb",1,0.000778071634715696
"8aebb3f77b8bd49fb2d221b493c8decb",2,0.000778045850464534
"8aebb3f77b8bd49fb2d221b493c8decb",3,0.000777950204791888
"8aebb3f77b8bd49fb2d221b493c8decb",4,0.979176301917018
"8aebb3f77b8bd49fb2d221b493c8decb",5,0.0184896303930101
"8af1723c099d0a96f46282ae64dd0303",1,0.123890883406829
"8af1723c099d0a96f46282ae64dd0303",2,0.308112414442594
"8af1723c099d0a96f46282ae64dd0303",3,0.000912929204663523
"8af1723c099d0a96f46282ae64dd0303",4,0.566170744023794
"8af1723c099d0a96f46282ae64dd0303",5,0.000913028922120085
"8af184c6356cee324d40063333aecc90",1,0.341461247097239
"8af184c6356cee324d40063333aecc90",2,0.000760290932943
"8af184c6356cee324d40063333aecc90",3,0.000760315175220925
"8af184c6356cee324d40063333aecc90",4,0.104465833558707
"8af184c6356cee324d40063333aecc90",5,0.55255231323589
"8af4f7260e4502586387976bed937e61",1,0.685850328634204
"8af4f7260e4502586387976bed937e61",2,0.000975494807185651
"8af4f7260e4502586387976bed937e61",3,0.000975327501796956
"8af4f7260e4502586387976bed937e61",4,0.000975352941373412
"8af4f7260e4502586387976bed937e61",5,0.311223496115439
"8afb02d4185da7383f1225e7f798628d",1,0.520826213354566
"8afb02d4185da7383f1225e7f798628d",2,0.478596427590757
"8afb02d4185da7383f1225e7f798628d",3,0.000192456076486821
"8afb02d4185da7383f1225e7f798628d",4,0.000192455972167398
"8afb02d4185da7383f1225e7f798628d",5,0.000192447006023227
"8b0a502456990aee9a7f396072030496",1,0.000784082110609641
"8b0a502456990aee9a7f396072030496",2,0.000784224715287306
"8b0a502456990aee9a7f396072030496",3,0.000784357248776935
"8b0a502456990aee9a7f396072030496",4,0.996863206465312
"8b0a502456990aee9a7f396072030496",5,0.000784129460014253
"8b107df0b4b82596683e25016ae7cf82",1,0.0595205626438703
"8b107df0b4b82596683e25016ae7cf82",2,0.763964701646794
"8b107df0b4b82596683e25016ae7cf82",3,0.000634782242840397
"8b107df0b4b82596683e25016ae7cf82",4,0.000634762150910608
"8b107df0b4b82596683e25016ae7cf82",5,0.175245191315584
"8b23da4b2c3071be42c66956c2dc6043",1,0.0588306535178993
"8b23da4b2c3071be42c66956c2dc6043",2,0.00039443188193364
"8b23da4b2c3071be42c66956c2dc6043",3,0.000394492602326621
"8b23da4b2c3071be42c66956c2dc6043",4,0.893915511956881
"8b23da4b2c3071be42c66956c2dc6043",5,0.0464649100409598
"8b3a19ee605b4237fff4c9d4f705b769",1,0.572332763048559
"8b3a19ee605b4237fff4c9d4f705b769",2,0.0012737882092843
"8b3a19ee605b4237fff4c9d4f705b769",3,0.00127398363201829
"8b3a19ee605b4237fff4c9d4f705b769",4,0.423845790334193
"8b3a19ee605b4237fff4c9d4f705b769",5,0.00127367477594487
"8b493e906e186c888448f0618061a852",1,0.460668446812889
"8b493e906e186c888448f0618061a852",2,0.505089708298343
"8b493e906e186c888448f0618061a852",3,0.000428130971129218
"8b493e906e186c888448f0618061a852",4,0.0333855221386115
"8b493e906e186c888448f0618061a852",5,0.00042819177902755
"8b4f776757ba47c741b0ab931918dc05",1,0.0906523237728571
"8b4f776757ba47c741b0ab931918dc05",2,0.447965455469375
"8b4f776757ba47c741b0ab931918dc05",3,0.0121732903241269
"8b4f776757ba47c741b0ab931918dc05",4,0.44860115025333
"8b4f776757ba47c741b0ab931918dc05",5,0.000607780180310765
"8b58ba6df8ce7a0e397d2876e08ee992",1,0.000754592547730861
"8b58ba6df8ce7a0e397d2876e08ee992",2,0.000754564239721702
"8b58ba6df8ce7a0e397d2876e08ee992",3,0.0152753534777404
"8b58ba6df8ce7a0e397d2876e08ee992",4,0.982460949061564
"8b58ba6df8ce7a0e397d2876e08ee992",5,0.000754540673242738
"8b5d921ddd3781875f598b66aa6a3c40",1,0.000743393504498142
"8b5d921ddd3781875f598b66aa6a3c40",2,0.0694731497982822
"8b5d921ddd3781875f598b66aa6a3c40",3,0.000743251650456604
"8b5d921ddd3781875f598b66aa6a3c40",4,0.915597807060428
"8b5d921ddd3781875f598b66aa6a3c40",5,0.0134423979863351
"8b613dc4ea1d740625ed697c178de37b",1,0.0395693308682491
"8b613dc4ea1d740625ed697c178de37b",2,0.807546877861337
"8b613dc4ea1d740625ed697c178de37b",3,0.000219501769853647
"8b613dc4ea1d740625ed697c178de37b",4,0.000219486490218268
"8b613dc4ea1d740625ed697c178de37b",5,0.152444803010342
"8b62eede9e83a8c0cdff4872f1bb3ab3",1,0.000682505807913575
"8b62eede9e83a8c0cdff4872f1bb3ab3",2,0.610384387509843
"8b62eede9e83a8c0cdff4872f1bb3ab3",3,0.000682380329956933
"8b62eede9e83a8c0cdff4872f1bb3ab3",4,0.387568303581821
"8b62eede9e83a8c0cdff4872f1bb3ab3",5,0.000682422770465544
"8b681d048c6b7facb38d588ef2101330",1,0.000274992969374793
"8b681d048c6b7facb38d588ef2101330",2,0.000274992849274891
"8b681d048c6b7facb38d588ef2101330",3,0.998900013851774
"8b681d048c6b7facb38d588ef2101330",4,0.000274989400358593
"8b681d048c6b7facb38d588ef2101330",5,0.000275010929217288
"8b696ee67d15d7e262474a7fbd0fb90d",1,0.614523824552175
"8b696ee67d15d7e262474a7fbd0fb90d",2,0.000929971253109462
"8b696ee67d15d7e262474a7fbd0fb90d",3,0.00092993205359879
"8b696ee67d15d7e262474a7fbd0fb90d",4,0.252049852001839
"8b696ee67d15d7e262474a7fbd0fb90d",5,0.131566420139278
"8b69bd6d2b54ddd083b43c99171453ef",1,0.258461284030267
"8b69bd6d2b54ddd083b43c99171453ef",2,0.00109274324442876
"8b69bd6d2b54ddd083b43c99171453ef",3,0.00109265971510282
"8b69bd6d2b54ddd083b43c99171453ef",4,0.00109254414634629
"8b69bd6d2b54ddd083b43c99171453ef",5,0.738260768863855
"8b7607e29e07524676f78953ae09a5d9",1,0.83951437092926
"8b7607e29e07524676f78953ae09a5d9",2,0.000836639209628142
"8b7607e29e07524676f78953ae09a5d9",3,0.000836660402791946
"8b7607e29e07524676f78953ae09a5d9",4,0.0805395833366125
"8b7607e29e07524676f78953ae09a5d9",5,0.0782727461217073
"8b7efccdbab628e4b56f8d80d2330014",1,0.00152664932366918
"8b7efccdbab628e4b56f8d80d2330014",2,0.00152651434911883
"8b7efccdbab628e4b56f8d80d2330014",3,0.00152615281919529
"8b7efccdbab628e4b56f8d80d2330014",4,0.993894158629172
"8b7efccdbab628e4b56f8d80d2330014",5,0.0015265248788445
"8b841b5fdd241d78d52ba5b2b7300128",1,0.000202554886967635
"8b841b5fdd241d78d52ba5b2b7300128",2,0.000202559090497724
"8b841b5fdd241d78d52ba5b2b7300128",3,0.999189766249188
"8b841b5fdd241d78d52ba5b2b7300128",4,0.000202549169326367
"8b841b5fdd241d78d52ba5b2b7300128",5,0.000202570604020049
"8b8bbdb78a9898607afc0b1e06be0289",1,0.175518012037363
"8b8bbdb78a9898607afc0b1e06be0289",2,0.812947671682074
"8b8bbdb78a9898607afc0b1e06be0289",3,0.000318938821147542
"8b8bbdb78a9898607afc0b1e06be0289",4,0.0108964566671992
"8b8bbdb78a9898607afc0b1e06be0289",5,0.000318920792216033
"8b8be1b72c5fdc5595a7fa4d735dc7fd",1,0.390016091596245
"8b8be1b72c5fdc5595a7fa4d735dc7fd",2,0.000888792345261423
"8b8be1b72c5fdc5595a7fa4d735dc7fd",3,0.000888626110156867
"8b8be1b72c5fdc5595a7fa4d735dc7fd",4,0.591508820349745
"8b8be1b72c5fdc5595a7fa4d735dc7fd",5,0.016697669598591
"8b9454cdccfe38a80fbd3a17467894e4",1,0.00253078118403264
"8b9454cdccfe38a80fbd3a17467894e4",2,0.14758012568977
"8b9454cdccfe38a80fbd3a17467894e4",3,0.00253090768678639
"8b9454cdccfe38a80fbd3a17467894e4",4,0.00253067278298832
"8b9454cdccfe38a80fbd3a17467894e4",5,0.844827512656423
"8b985edae6720f24ad22549e309e7fec",1,0.227748798205506
"8b985edae6720f24ad22549e309e7fec",2,0.289241259478234
"8b985edae6720f24ad22549e309e7fec",3,0.000519415251867598
"8b985edae6720f24ad22549e309e7fec",4,0.481971144847247
"8b985edae6720f24ad22549e309e7fec",5,0.000519382217145929
"8b9c652e6b4b9cdd1c1b9930eca626c1",1,0.910077045961962
"8b9c652e6b4b9cdd1c1b9930eca626c1",2,0.00155005524587717
"8b9c652e6b4b9cdd1c1b9930eca626c1",3,0.00155006499095156
"8b9c652e6b4b9cdd1c1b9930eca626c1",4,0.00154994360832231
"8b9c652e6b4b9cdd1c1b9930eca626c1",5,0.0852728901928873
"8ba7537ed61c3d60ebe3944c28f6c458",1,0.522099178200392
"8ba7537ed61c3d60ebe3944c28f6c458",2,0.446118554207592
"8ba7537ed61c3d60ebe3944c28f6c458",3,0.000213837299433499
"8ba7537ed61c3d60ebe3944c28f6c458",4,0.000213842033305251
"8ba7537ed61c3d60ebe3944c28f6c458",5,0.0313545882592778
"8ba931af061f23ca49aad8c43f4446a8",1,0.252794121963209
"8ba931af061f23ca49aad8c43f4446a8",2,0.000346552280814554
"8ba931af061f23ca49aad8c43f4446a8",3,0.000346549649118327
"8ba931af061f23ca49aad8c43f4446a8",4,0.746166202908173
"8ba931af061f23ca49aad8c43f4446a8",5,0.000346573198685794
"8babf3c55febdebb988dae7de561e494",1,0.00139815095124066
"8babf3c55febdebb988dae7de561e494",2,0.00139829439320266
"8babf3c55febdebb988dae7de561e494",3,0.00139838970446729
"8babf3c55febdebb988dae7de561e494",4,0.00139808617428339
"8babf3c55febdebb988dae7de561e494",5,0.994407078776806
"8bbe0d14b5fb5989f12720d318c2d84d",1,0.00135999540816769
"8bbe0d14b5fb5989f12720d318c2d84d",2,0.00136001356772492
"8bbe0d14b5fb5989f12720d318c2d84d",3,0.99455997968174
"8bbe0d14b5fb5989f12720d318c2d84d",4,0.00135994993314659
"8bbe0d14b5fb5989f12720d318c2d84d",5,0.00136006140922033
"8bbfab388c8c35bb17b4ecd879866777",1,0.000477229343131124
"8bbfab388c8c35bb17b4ecd879866777",2,0.071555634682599
"8bbfab388c8c35bb17b4ecd879866777",3,0.000477127204317721
"8bbfab388c8c35bb17b4ecd879866777",4,0.927012803040929
"8bbfab388c8c35bb17b4ecd879866777",5,0.000477205729023386
"8bc05b3eb1dbf4c64f3a050ee2b2d6e4",1,0.000443465961156292
"8bc05b3eb1dbf4c64f3a050ee2b2d6e4",2,0.530079442498177
"8bc05b3eb1dbf4c64f3a050ee2b2d6e4",3,0.000443629330901335
"8bc05b3eb1dbf4c64f3a050ee2b2d6e4",4,0.000443318720594521
"8bc05b3eb1dbf4c64f3a050ee2b2d6e4",5,0.468590143489171
"8bc8ff14739f3cdec27f7e2dab09212f",1,0.424430905584613
"8bc8ff14739f3cdec27f7e2dab09212f",2,0.00127353533876352
"8bc8ff14739f3cdec27f7e2dab09212f",3,0.00127363151426925
"8bc8ff14739f3cdec27f7e2dab09212f",4,0.0012735747082223
"8bc8ff14739f3cdec27f7e2dab09212f",5,0.571748352854132
"8bca91ee602ff70e31f8d833ec750890",1,0.000336038964768512
"8bca91ee602ff70e31f8d833ec750890",2,0.419706523468669
"8bca91ee602ff70e31f8d833ec750890",3,0.000336031699810867
"8bca91ee602ff70e31f8d833ec750890",4,0.579285339493131
"8bca91ee602ff70e31f8d833ec750890",5,0.000336066373620313
"8be7fe8338dc02d3580e0fa16f85bad2",1,0.167271327029123
"8be7fe8338dc02d3580e0fa16f85bad2",2,0.0109469722082297
"8be7fe8338dc02d3580e0fa16f85bad2",3,0.00046613793605231
"8be7fe8338dc02d3580e0fa16f85bad2",4,0.820849420570311
"8be7fe8338dc02d3580e0fa16f85bad2",5,0.000466142256283349
"8be9e2996988c6f0d3b578ab3b151b13",1,0.935751259866163
"8be9e2996988c6f0d3b578ab3b151b13",2,0.00224677853783686
"8be9e2996988c6f0d3b578ab3b151b13",3,0.00224657565407685
"8be9e2996988c6f0d3b578ab3b151b13",4,0.0575084249705655
"8be9e2996988c6f0d3b578ab3b151b13",5,0.00224696097135764
"8bf11be67374bc6746896c2e58801b35",1,0.272001555412071
"8bf11be67374bc6746896c2e58801b35",2,0.195413053053565
"8bf11be67374bc6746896c2e58801b35",3,0.00048653298106296
"8bf11be67374bc6746896c2e58801b35",4,0.478564824343622
"8bf11be67374bc6746896c2e58801b35",5,0.0535340342096797
"8bfd2e458ae3f18285e3fea85a95ef51",1,0.000280436862990664
"8bfd2e458ae3f18285e3fea85a95ef51",2,0.776099815596115
"8bfd2e458ae3f18285e3fea85a95ef51",3,0.000280458690511647
"8bfd2e458ae3f18285e3fea85a95ef51",4,0.223058871402609
"8bfd2e458ae3f18285e3fea85a95ef51",5,0.000280417447773659
"8c010aa6bb0d938b25cbbc953df534d1",1,0.00259648115302586
"8c010aa6bb0d938b25cbbc953df534d1",2,0.733419255544968
"8c010aa6bb0d938b25cbbc953df534d1",3,0.00259717495835531
"8c010aa6bb0d938b25cbbc953df534d1",4,0.00259645930169995
"8c010aa6bb0d938b25cbbc953df534d1",5,0.25879062904195
"8c0137dd1c689c7c8a7b9eb281942676",1,0.337952585203772
"8c0137dd1c689c7c8a7b9eb281942676",2,0.257851876970643
"8c0137dd1c689c7c8a7b9eb281942676",3,0.066916814814002
"8c0137dd1c689c7c8a7b9eb281942676",4,0.175222125117525
"8c0137dd1c689c7c8a7b9eb281942676",5,0.162056597894057
"8c188fa5ae15c2895472f828b09e733f",1,0.000664352088774138
"8c188fa5ae15c2895472f828b09e733f",2,0.839693845914398
"8c188fa5ae15c2895472f828b09e733f",3,0.0594430268884638
"8c188fa5ae15c2895472f828b09e733f",4,0.000664242103201967
"8c188fa5ae15c2895472f828b09e733f",5,0.0995345330051627
"8c1d7774c27c6bd714b6b5984813ad7c",1,0.000468283979153957
"8c1d7774c27c6bd714b6b5984813ad7c",2,0.000468246292560122
"8c1d7774c27c6bd714b6b5984813ad7c",3,0.000468209920362915
"8c1d7774c27c6bd714b6b5984813ad7c",4,0.998126973231147
"8c1d7774c27c6bd714b6b5984813ad7c",5,0.000468286576776289
"8c263a57e80c830e4fbfb459840b67db",1,0.129976744568968
"8c263a57e80c830e4fbfb459840b67db",2,0.000930002005239211
"8c263a57e80c830e4fbfb459840b67db",3,0.0890854753842237
"8c263a57e80c830e4fbfb459840b67db",4,0.000930018674638463
"8c263a57e80c830e4fbfb459840b67db",5,0.779077759366931
"8c29b5428cd42ef497082b2437c1cc4b",1,0.825580018659294
"8c29b5428cd42ef497082b2437c1cc4b",2,0.173793132453065
"8c29b5428cd42ef497082b2437c1cc4b",3,0.000208948430604634
"8c29b5428cd42ef497082b2437c1cc4b",4,0.000208935291034109
"8c29b5428cd42ef497082b2437c1cc4b",5,0.000208965166002721
"8c2b4890f23d9a6d62ebf440643c576d",1,0.000576231749652563
"8c2b4890f23d9a6d62ebf440643c576d",2,0.476328240506118
"8c2b4890f23d9a6d62ebf440643c576d",3,0.000576251053911502
"8c2b4890f23d9a6d62ebf440643c576d",4,0.521943075609049
"8c2b4890f23d9a6d62ebf440643c576d",5,0.000576201081268986
"8c36ed9b818ed0ff1668e10a4be56fd4",1,0.00273914774184324
"8c36ed9b818ed0ff1668e10a4be56fd4",2,0.220300293957812
"8c36ed9b818ed0ff1668e10a4be56fd4",3,0.00273868049091039
"8c36ed9b818ed0ff1668e10a4be56fd4",4,0.771482642370706
"8c36ed9b818ed0ff1668e10a4be56fd4",5,0.00273923543872828
"8c3e0357ff3a853188aa30666ab96f22",1,0.410736919779661
"8c3e0357ff3a853188aa30666ab96f22",2,0.506311825575515
"8c3e0357ff3a853188aa30666ab96f22",3,0.000275031614733508
"8c3e0357ff3a853188aa30666ab96f22",4,0.00699278603462027
"8c3e0357ff3a853188aa30666ab96f22",5,0.0756834369954708
"8c3f6053f1ac989dd37c7bcdb19dcb73",1,0.736206145929274
"8c3f6053f1ac989dd37c7bcdb19dcb73",2,0.259539006205434
"8c3f6053f1ac989dd37c7bcdb19dcb73",3,0.00141857938062354
"8c3f6053f1ac989dd37c7bcdb19dcb73",4,0.00141795873155053
"8c3f6053f1ac989dd37c7bcdb19dcb73",5,0.00141830975311776
"8c50704864df0eda45d7aa85bf4c0949",1,0.000682491824335179
"8c50704864df0eda45d7aa85bf4c0949",2,0.514404626132006
"8c50704864df0eda45d7aa85bf4c0949",3,0.0933687848679246
"8c50704864df0eda45d7aa85bf4c0949",4,0.390861608345141
"8c50704864df0eda45d7aa85bf4c0949",5,0.000682488830593104
"8c67dc20a2ac8f6d69601375f98cbd83",1,0.00289745096625291
"8c67dc20a2ac8f6d69601375f98cbd83",2,0.105265629532973
"8c67dc20a2ac8f6d69601375f98cbd83",3,0.00289755575961377
"8c67dc20a2ac8f6d69601375f98cbd83",4,0.00289740867258963
"8c67dc20a2ac8f6d69601375f98cbd83",5,0.886041955068571
"8c796d2b8bc98c278a7af8506fb35e6f",1,0.79639669485861
"8c796d2b8bc98c278a7af8506fb35e6f",2,0.0536054636232952
"8c796d2b8bc98c278a7af8506fb35e6f",3,0.000372322405887358
"8c796d2b8bc98c278a7af8506fb35e6f",4,0.000372382498569401
"8c796d2b8bc98c278a7af8506fb35e6f",5,0.149253136613638
"8c8af952775d16cb31e2a57f5b0064b5",1,0.000167047766525192
"8c8af952775d16cb31e2a57f5b0064b5",2,0.000167048390901371
"8c8af952775d16cb31e2a57f5b0064b5",3,0.883503098021928
"8c8af952775d16cb31e2a57f5b0064b5",4,0.000167023755777208
"8c8af952775d16cb31e2a57f5b0064b5",5,0.115995782064868
"8c8f05884bcad7fc26d601a5bef386cb",1,0.19387550973093
"8c8f05884bcad7fc26d601a5bef386cb",2,0.0046528137257708
"8c8f05884bcad7fc26d601a5bef386cb",3,0.0046503666895905
"8c8f05884bcad7fc26d601a5bef386cb",4,0.00464946666998099
"8c8f05884bcad7fc26d601a5bef386cb",5,0.792171843183727
